max,min,mean,median,var,totalvar,auc,Xmax,Xmin,Xmean,Xmedian,Xvar,Xtotalvar,Xauc,Ymax,Ymin,Ymean,Ymedian,Yvar,Ytotalvar,Yauc,subcondition,subject,gesture
6235,77,679.125,303,1000690.364,60827,54330,5.078502415,2.697819315,4.038169208,4.035372005,0.2715799692,49.60863745,323.0535366,5.462414579,1.193884642,3.291812017,3.168452875,0.7564213227,78.03687273,263.3449613,flat,P1,constant
7094,121,818.3375,289.5,2101408.809,77229,65467,5.380165289,2.418699187,4.029492073,4.011830444,0.3218046253,59.1283054,322.3593659,5.34398977,1.368075117,3.356381495,3.332413114,0.6463801768,67.77162795,268.5105196,flat,P1,constant
6660,28,520.7625,143,1193644.943,62464,41661,5.2,2.0859375,3.662917261,3.6982348,0.2849250886,41.659445,293.0333809,5.516405136,1.2421875,3.144311168,3.159699631,0.9841116518,91.88013097,251.5448935,flat,P1,constant
6568,12,699.5625,164.5,1633910.578,67817,55965,4.868852459,1.987096774,3.710203189,3.74780737,0.2811729097,45.61138388,296.8162551,5.674255692,1.04516129,3.092493106,2.989824184,1.02825731,93.14415076,247.3994485,flat,P1,constant
5456,18,530.5375,153,867224.9353,59239,42443,5.111111111,1.666666667,3.68028443,3.709471563,0.3905166754,53.22513122,294.4227544,5.611111111,1,3.100746667,3.03516886,1.298411877,116.510887,248.0597334,flat,P1,constant
6698,26,840.525,181.5,2603268.354,83772,67242,4.747058824,1.931192661,3.569276349,3.684353062,0.3983906453,52.96183529,285.5421079,5.672823219,1.05015674,3.033629578,3.075323149,1.163376075,101.0240816,242.6903662,flat,P1,constant
6128,0,776.2875,31.5,2739928.233,88497,62103,6,0,3.321260009,3.682110843,2.99500468,146.1231836,265.7008007,6,0,2.679420482,3,2.788376996,138.764597,214.3536386,flat,P1,constant
5947,0,454.6875,29.5,1266833.888,65165,36375,6,0,3.28704956,3.525416399,2.053564524,121.917859,262.9639648,6,0,2.895369838,2.894583333,2.650173471,138.5348819,231.629587,flat,P1,constant
4682,0,286.4375,22.5,438055.8188,42486,22915,6,0,3.134038687,3.548234538,2.673585381,136.1191947,250.7230949,6,0,2.767920515,2.968253968,2.629532039,150.380856,221.4336412,flat,P1,constant
6117,0,547.825,33.5,1425396.197,72852,43826,6,0,3.47854781,3.550488087,1.885171557,116.9122757,278.2838248,6,0,3.190079442,3.254344611,2.690803464,150.7182302,255.2063553,flat,P1,constant
6571,12,1099.7,150.5,3658838.643,124922,87976,5.97260274,2.082352941,4.251266363,4.108216592,0.5465594593,65.31888731,340.1013091,5.499332443,1.086563307,3.23048183,3.136670502,1.056281707,83.23554645,258.4385464,flat,P1,constant
6639,9,1134.3,161,3970203.175,129755,90744,5.777777778,1.153846154,4.106156054,4.029281604,0.534538068,61.88382529,328.4924843,5.917043741,1.135491607,3.25783887,3.124040994,1.17630289,91.52776385,260.6271096,flat,P1,constant
6682,26,613.1875,132,1653418.787,67241,49055,5.925,1.580152672,4.150794276,4.074748717,0.6277252584,70.88984535,332.0635421,5.676282051,1.106870229,3.176387074,3.151887906,1.090204242,98.27035307,254.110966,flat,P1,constant
6738,4,1233.675,164,4365878.678,128839,98694,6,2.960305344,4.126740571,4,0.4438275208,52.27344719,330.1392457,5.787128713,1.052173913,3.197877825,3.199696132,1.238703383,96.15020212,255.830226,flat,P1,constant
7338,58,874.6375,495,1524659.196,73748,69971,5.023411371,2.724137931,4.106674192,4.230061253,0.2174635087,45.13632729,328.5339354,5.29751462,1.915708812,3.43011197,3.396899318,0.4888977837,62.25012222,274.4089576,flat,P1,constant
7443,207,1128.075,517,2403311.361,85775,90246,5.127906977,2.717213115,4.127096444,4.220727769,0.2254564778,40.35650227,330.1677155,5.338074917,1.604070913,3.369650072,3.257878079,0.5840986478,65.69296991,269.5720057,flat,P1,constant
6281,159,770.525,449.5,808343.1386,57485,61642,5.028169014,2.811083123,4.073087061,4.140434783,0.2042163671,39.86321003,325.8469648,5.255248619,1.674157303,3.272863097,3.209520077,0.5086458425,61.76250544,261.8290478,flat,P1,constant
7541,211,1032.45,458.5,2116740.504,82587,82596,4.777479893,2.849451645,3.934600557,3.911401598,0.1681178394,36.42605036,314.7680445,5.284147557,1.664675768,3.347053007,3.325266887,0.5311016809,64.7116983,267.7642406,flat,P1,constant
7429,135,971.45,406.5,2277322.959,76284,77716,5.24,3.039153439,4.167803069,4.218454682,0.2666175847,46.98987789,333.4242455,5.216957606,1.478062157,3.133357703,2.985393022,0.5610639748,61.38706163,250.6686163,flat,P1,constant
7260,175,780.2125,429.5,999251.0555,61369,62417,5.068376068,2.826173826,4.119553259,4.07760655,0.2193306259,41.68691544,329.5642607,5.263527054,1.383729854,3.12765492,3.099805258,0.556463504,63.38854591,250.2123936,flat,P1,constant
7498,219,1044.45,476.5,2380699.162,86317,83556,5.125,3.401408451,4.136874457,4.169612625,0.1255012888,29.71551012,330.9499566,5.009235936,1.445980985,3.119508163,3.105686342,0.5682101576,63.72605571,249.560653,flat,P1,constant
7499,169,1170.3625,485,2920033.626,98947,93629,5.414201183,2.538573508,4.095097749,4.109838988,0.2422080459,43.83943925,327.6078199,5.036156042,1.471195185,3.102676542,3.005040323,0.5884429891,65.64847854,248.2141233,flat,P1,constant
6536,0,525.2375,157.5,1150211.475,59275,42019,6,0,3.671119964,3.791880342,0.9870184294,80.33933772,293.6895971,5.955357143,0,2.896922677,2.694660399,1.353893243,104.0831105,231.7538141,flat,P1,freeplay
6765,0,947.125,270,3076231.022,93870,75770,5,0,3.272006754,3.44637458,0.940726994,72.31945999,261.7605403,5.86073501,0,2.759519033,2.556140351,1.64938386,101.9839933,220.7615227,flat,P1,freeplay
6530,0,557.6625,152.5,1423570.707,62549,44613,6,0,2.931401713,3.0564466,1.173851263,79.46007627,234.5121371,6,0,3.855446249,3.848729181,1.864469467,118.6664483,308.4356999,flat,P1,freeplay
6519,10,755.15,202.5,1749044.23,71547,60412,5,1,3.609476051,3.724390658,0.6908008005,66.95685944,288.7580841,5.946577629,1,3.184404463,2.988721805,1.584855585,109.2587768,254.752357,flat,P1,freeplay
6427,0,999.675,141,3519759.159,116891,79974,5.992907801,0,3.358401572,3.397081813,0.8204644073,71.08374706,268.6721258,5.917159763,0,3.41936653,3.430289427,1.504614347,112.6146524,273.5493224,flat,P1,freeplay
6730,2,663.05,91.5,1965222.985,70794,53044,6,1,3.534044059,3.561155641,1.181078919,98.23983404,282.7235248,6,1,3.590584393,3.550055617,1.621953925,110.3738035,287.2467514,flat,P1,freeplay
6626,0,842.175,104.5,2939450.931,101453,67374,5.632352941,0,3.372870905,3.440071556,0.7849766152,69.19998005,269.8296724,6,0,3.475180903,3.460923029,1.682020081,113.5110299,278.0144723,flat,P1,freeplay
6498,0,646.5125,125,2068738.633,78087,51721,6,0,3.482142519,3.560619332,0.9657344174,83.27856928,278.5714016,5.974418605,0,3.482641048,3.487370616,1.620399555,107.7180816,278.6112838,flat,P1,freeplay
6944,30,1102.75,248.5,3750451.658,113340,88220,4.510638298,1.466101695,3.106126287,3.147515276,0.4726575798,59.36056106,248.490103,5.683686177,1.129653402,3.255572964,3.321358618,0.9761247619,85.81399463,260.4458372,flat,P1,freeplay
6789,20,1449.9125,289.5,4872124.486,142601,115993,4.220072551,1.111111111,3.009331973,3.262601473,0.6556689483,65.20292599,240.7465578,5.631756757,1.088235294,3.439000475,3.487068966,1.116709894,76.01014529,275.120038,flat,P1,freeplay
6763,10,872.625,179.5,2666463.377,83943,69810,5,0.7391304348,3.377502591,3.578674518,0.8571127876,63.06470526,270.2002073,5.859452736,1.097189696,3.828018147,3.877815942,1.207362007,83.10122254,306.2414517,flat,P1,freeplay
6981,16,650.2125,208,1502349.942,63466,52017,5.243243243,2.093137255,3.398460803,3.36701526,0.3490363004,50.00575547,271.8768643,5.405612245,1.091029024,3.468068467,3.433562819,0.9735312647,85.75195105,277.4454773,flat,P1,freeplay
7124,38,1390.8,499.5,4049115.656,136510,111264,4.6171875,1.968401487,3.276944429,3.377375677,0.3609489907,37.23894728,262.1555543,5.726396917,1.328065395,4.066389122,4.059150076,1.175052705,82.76935574,325.3111298,flat,P1,freeplay
7031,74,1154.175,365,3663904.728,116093,92334,5.364864865,2.302469136,3.599949386,3.587676699,0.3101966069,36.03163475,287.9959509,5.49934297,1.26284585,3.340775004,3.387371308,1.238760658,76.83811402,267.2620003,flat,P1,freeplay
7146,19,1012.25,400.5,2670695.177,104032,80980,5.336,2.105263158,3.593502448,3.586168613,0.3240587211,39.68896312,287.4801959,5.409432673,1.193908629,3.028288327,3.121052632,0.856856064,73.53026102,242.2630662,flat,P1,freeplay
7024,29,1305.9,186.5,4624816.724,150272,104472,5.139037433,1.777443609,3.459437153,3.516237273,0.4286228601,57.97044276,276.7549722,5.702099738,1.226293103,3.45114588,3.41831305,1.033835641,97.55434026,276.0916704,flat,P1,freeplay
6998,1,783.575,193.5,2336889.893,86679,62686,6,2.035714286,3.485682914,3.523197574,0.3837625986,56.45742055,278.8546331,5.727163462,1.136191677,3.602874646,3.672043011,1.057073747,98.68992312,288.2299717,flat,P1,freeplay
6922,48,1064.65,293.5,3126533.37,116450,85172,4.607717042,1.815431165,3.456412205,3.520274709,0.2857041481,45.88678985,276.5129764,5.222664016,1.406844106,3.465445493,3.445710501,0.9037198267,88.89774897,277.2356394,flat,P1,freeplay
7192,22,1156.1125,271,3873628.253,111681,92489,4.26984127,2.031914894,3.504462045,3.595483951,0.2220144545,42.58696455,280.3569636,5.383891213,1.144404332,3.544142802,3.653294676,1.058321721,97.45274824,283.5314241,flat,P1,freeplay
6946,21,1050.1625,255,3509348.771,99345,84013,4.773333333,1.774647887,3.370819258,3.400247623,0.3106440919,46.74417313,269.6655406,5.675352877,1.145717464,3.323875598,3.329098919,0.9267660322,82.69235166,265.9100479,flat,P1,freeplay
6733,17,974.675,173,3143612.247,118222,77974,4.818897638,2.015873016,3.453474746,3.495995668,0.3354280289,52.69368244,276.2779797,5.381368268,1,3.364727582,3.519799595,1.071194183,86.52654656,269.1782065,flat,P1,freeplay
6951,12,993.275,204.5,3461111.063,111958,79462,5.765957447,1.5,3.400719583,3.479985152,0.5167324272,48.58938316,272.0575666,5.485,1.184855234,3.426722496,3.442473275,1.08982892,87.91653223,274.1377997,flat,P1,freeplay
6875,17,1097.3125,172,3906381.914,113441,87785,4.773109244,1,3.511416423,3.599269435,0.5306548451,60.99243336,280.9133139,6,1.041189931,3.213402248,3.235037122,1.289275777,100.9371318,257.0721798,flat,P1,freeplay
6918,17,993.3625,203,3262339.854,111960,79469,5.146341463,1.780487805,3.454311971,3.517316578,0.346222584,49.18909196,276.3449577,5.581453634,1.107836089,3.393564734,3.398341116,1.213903926,110.9933322,271.4851787,flat,P1,freeplay
6478,5,675.2125,175,1730613.688,79153,54017,5.484848485,1.222222222,3.399105967,3.530091954,0.5342669129,56.6852924,271.9284774,5.835777126,1.065595716,3.399788053,3.470538976,1.444293293,99.17145302,271.9830442,flat,P1,freeplay
6618,28,935.875,228,2892990.136,100066,74870,5.885106383,1.84992343,3.75453112,3.616081648,0.770731943,56.22211166,300.3624896,5.890387858,1.121004566,3.534305082,3.668699021,1.042171106,87.19157451,282.7444065,flat,P1,freeplay
6547,18,721.15,173.5,2092151.749,76089,57692,5.375,0.7222222222,3.619086892,3.604454717,0.4603204722,53.23503112,289.5269513,5.944444444,1.072607261,3.03470717,2.961881125,1.494188457,87.29813186,242.7765736,flat,P1,freeplay
6595,2,1095.9875,227.5,3747604.823,107723,87679,5.173913043,0.8333333333,3.299997452,3.490385189,0.6865643585,64.48643708,263.9997962,5.950980392,1.193500739,3.409796298,3.420711804,1.376967902,84.32574816,272.7837038,flat,P1,freeplay
6856,63,726.8375,220,1842220.644,74547,58147,4.595505618,2.119402985,3.430171054,3.417825799,0.282058752,46.4324967,274.4136843,5.744993324,1.209545984,3.556707713,3.507876957,0.9839288402,77.93935198,284.5366171,flat,P1,freeplay
7006,48,973.775,294.5,2731802.582,96568,77902,5.571428571,2.215922799,3.624263015,3.676983499,0.4505874205,41.71822501,289.9410412,5.69924812,1.298633018,3.578140816,3.748877613,0.9181548212,75.25683037,286.2512653,flat,P1,freeplay
1105,42,368.65,189,116632.6608,35237,29492,4.873239437,1.598173516,3.489877117,3.46285349,0.4625860325,52.88241902,279.1901693,5.791878173,1.245454545,3.619577131,3.669065862,0.9770682022,82.47184707,289.5661705,flat,P1,freeplay
7029,55,943.225,313,2631493.265,82092,75458,4.585158151,1.470198675,3.326739305,3.32453381,0.3031893986,49.34013093,266.1391444,5.868769074,1.25952381,3.415920617,3.399086826,0.9690655462,84.95277908,273.2736494,flat,P1,freeplay
6703,0,691.9,99.5,2090528.446,83531,55352,5.454545455,0,3.394372141,3.532517778,0.7723094749,80.78130329,271.5497713,5.892473118,0,3.412495712,3.429198483,1.607769508,113.3830068,272.999657,flat,P1,no
6699,13,823.625,117,2701231.453,92371,65890,5.05,1.636363636,3.441010465,3.550368556,0.5665413539,65.55681368,275.2808372,5.740687679,1,3.473730665,3.559541985,1.082270951,91.40921952,277.8984532,flat,P1,no
6401,5,697.925,128,1742702.096,82692,55834,6,1.764705882,3.546931609,3.526272578,0.6977030996,68.66312997,283.7545287,6,1,3.587696033,3.637392662,1.690695759,115.440791,287.0156827,flat,P1,no
6685,5,977.2625,103,3531214.905,110992,78181,5.170212766,1.350877193,3.518347455,3.646549924,0.5534539663,63.81312047,281.4677964,6,1,3.522420079,3.512722238,1.370577441,100.5524583,281.7936063,flat,P1,no
6724,20,509.4375,141,1005965.945,53295,40755,4.88337469,1.351351351,3.433651149,3.556737061,0.6004975274,65.26396423,274.692092,5.859675037,1.321138211,3.377393002,3.352304965,0.9064593974,76.91999919,270.1914402,flat,P1,no
6969,21,856.9375,189,2861354.186,83835,68555,5.523809524,1.790123457,3.563173499,3.531698277,0.3664129263,44.43409304,285.0538799,5.536708861,1.259533898,3.317084195,3.33172043,0.8789993396,81.19683096,265.3667356,flat,P1,no
6837,16,522.15,156,996400.2304,54454,41772,5.298969072,1.710526316,3.433328968,3.569612058,0.4797762353,64.14630154,274.6663175,5.841886269,1.155656109,3.352969592,3.276365348,1.021840469,95.4727189,268.2375674,flat,P1,no
3764,4,399.8875,139,298066.2277,43281,31991,5.220588235,1.333333333,3.673329591,3.750447604,0.5047064647,58.23239416,293.8663673,5.770833333,1.227411945,3.349735179,3.23962149,1.213004909,105.5578675,267.9788143,flat,P1,no
7056,22,767.225,227,2136173.164,87767,61378,5.657142857,1.969879518,3.560691996,3.532181379,0.4313185493,55.88447659,284.8553597,5.85371179,1.240075614,3.522451514,3.552088985,0.967838615,81.23743827,281.7961212,flat,P1,no
7110,33,1035.7375,272.5,3635657.69,101446,82859,4.930585683,1.785310734,3.476589367,3.563544791,0.4710937849,56.24982705,278.1271494,5.660203139,1.350282486,3.627730382,3.511254789,0.9582271078,89.18012627,290.2184305,flat,P1,no
7025,29,730.9,213,2010152.142,67995,58472,5.673469388,1.959677419,3.555041112,3.500168305,0.3386494301,50.62863523,284.403289,5.760283688,1.137474542,3.568741918,3.633990558,0.9006733277,86.2595795,285.4993534,flat,P1,no
6982,47,1002,218.5,2875847.772,106053,80160,4.89010989,1.643153527,3.591252369,3.683626388,0.3545930029,49.90526316,287.3001895,5.769975787,1.331460674,3.557395811,3.588398656,1.054909874,100.0366781,284.5916649,flat,P1,no
7007,29,995.95,247.5,2789823.061,111144,79676,5.037037037,2.517241379,3.496432752,3.497394428,0.2336468056,43.91111026,279.7146202,5.70263789,1.202702703,3.465428306,3.473233281,1.112844361,93.86013973,277.2342645,flat,P1,no
7047,36,1092.675,228,3697762.197,117461,87414,5.270833333,1.611570248,3.471410333,3.546224706,0.4743475219,56.20546617,277.7128267,5.593993326,1.096875,3.428143167,3.383018383,1.000973783,95.73106634,274.2514534,flat,P1,no
7054,30,1168,267.5,3677751.013,128652,93440,5.118644068,2.446428571,3.605096348,3.581790611,0.2901909158,52.82282072,288.4077079,5.641975309,1.255367232,3.361702575,3.403866249,1.000229631,83.04691412,268.936206,flat,P1,no
7048,51,1020.175,210,3311822.247,115541,81614,5.219387755,1.494845361,3.593315477,3.619331683,0.3519994931,51.52621602,287.4652382,5.629080119,1.441052632,3.403284688,3.428160004,1.060053995,95.58600457,272.262775,flat,P1,no
7009,36,1298.225,208.5,4795473.797,124216,103858,5.5,2,3.642778113,3.605688711,0.3615847419,51.28176513,291.422249,5.469816273,1.058219178,3.383688129,3.423215608,0.9713194559,80.39958146,270.6950503,flat,P1,no
6780,23,733.125,153,2264749.149,78266,58650,5.172839506,2.05106383,3.643880467,3.625963411,0.3605664883,53.53618871,291.5104374,5.962962963,1.364678899,3.333038374,3.33784965,1.031565665,92.57654738,266.6430699,flat,P1,no
7000,24,1156.7,193,3882010.365,107544,92536,5.184615385,1,3.550642858,3.578814919,0.4200791281,53.964426,284.0514286,5.640156454,1.040942928,3.432801481,3.410226595,0.9080972168,81.13016343,274.6241185,flat,P1,no
6836,28,999.2,201.5,3495196.39,99385,79936,5.233333333,1.857142857,3.548199391,3.600702254,0.4094455151,57.2915837,283.8559513,5.498439126,1.067173638,3.231164887,3.267313228,0.9162311368,81.28285212,258.4931909,flat,P1,no
6912,4,1090.8125,172.5,3763029.42,117547,87265,6,1.760869565,3.452419859,3.515225208,0.5216010407,60.30727951,276.1935887,5.765508685,1.197142857,3.637963926,3.563051702,1.054070883,87.81688839,291.0371141,flat,P1,no
6848,19,714,172,1943554.633,79749,57120,5.555555556,1.947368421,3.366678141,3.31862008,0.3659227698,50.24299358,269.3342513,5.764262648,1.37527115,3.492876699,3.522757801,1.021679606,90.03631782,279.430136,flat,P1,no
6801,40,649.425,164,1694003.336,77132,51954,5.382978723,1.793650794,3.3202035,3.338262765,0.4009320817,54.60062826,265.61628,5.883464567,1.3125,3.714586925,3.835098039,1.040056288,92.04382494,297.166954,flat,P1,no
6835,7,859.6,190.5,2906827.559,90317,68768,5.131578947,1.421641791,3.377593439,3.504103982,0.6138829825,63.75631882,270.2074751,5.792875989,1.089459699,3.642951404,3.622241087,1.111307975,99.79195225,291.4361123,flat,P1,no
5546,0,444.75,78,957329.962,57341,35580,6,0,3.369067158,3.447074486,1.145313582,92.87842576,269.5253726,5.930313589,0,3.30662868,3.280814215,1.999574082,131.723172,264.5302944,flat,P1,no
6535,0,486.6375,78.5,1109277.956,56856,38931,6,0,3.367326095,3.476863398,1.114276347,90.07063773,269.3860876,6,0,3.339918255,3.41779487,1.876135717,123.8063198,267.1934604,flat,P1,no
5462,0,451.9875,43,1056565.228,58643,36159,6,0,3.495245353,3.545218295,1.428287448,105.7101527,279.6196283,6,0,3.277112527,3.438423645,1.716789869,128.5346288,262.1690021,flat,P1,no
5304,0,413.0375,61.5,783681.8087,51372,33043,6,0,3.212168909,3.230966104,1.773589253,126.4252704,256.9735127,6,0,3.225260846,3.338235294,2.312917391,136.4010187,258.0208677,flat,P1,no
6664,2,757.375,98.5,2386773.174,87019,60590,5.711111111,1,3.389046446,3.541298308,0.6856834029,73.36686814,271.1237157,6,1.034567901,3.502380492,3.428347578,1.467346876,115.296006,280.1904394,flat,P1,no
6575,5,747.7,121,1910580.567,87898,59816,6,1,3.579882784,3.58933578,0.9618197758,83.8890291,286.3906228,5.91684435,1,3.411412711,3.384712592,1.695301839,129.510442,272.9130169,flat,P1,no
6472,8,1127.5375,108.5,3724150.328,134195,90203,5.967479675,1.5,3.538537384,3.560207792,0.7109103715,75.39092178,283.0829907,5.869918699,1.156716418,3.300717954,3.284090909,1.486787959,113.4121201,264.0574363,flat,P1,no
6483,0,773.3,106,2567457.554,93931,61864,5.756756757,0,3.429380381,3.557102871,0.8351900659,79.67144992,274.3504305,5.744939271,0,3.272429429,3.340031397,1.777015859,103.7569523,261.7943544,flat,P1,no
6628,7,597.475,93.5,1628453.62,65254,47798,5.265822785,1.882352941,3.612215223,3.674753753,0.5374287498,64.32880411,288.9772178,6,1,3.244014139,3.164728682,1.417465331,114.8496429,259.5211312,flat,P1,pat
6364,12,436,138.5,695016.5823,47042,34880,6,1.349112426,3.830822189,3.872761132,0.8499893198,76.27823616,306.4657751,5.841567291,1.046052632,3.317745932,3.126560909,1.304649691,108.8156407,265.4196746,flat,P1,pat
6499,0,776.5875,110.5,2509674.423,89734,62127,6,0,3.643139755,3.621406296,0.820687938,71.79661027,291.4511804,6,0,3.364266537,3.282401316,1.367706988,111.4088522,269.141323,flat,P1,pat
6624,6,597.7125,88,1692130.41,73265,47817,5.4,1.547945205,3.600182586,3.587150869,0.6981423669,72.81694573,288.0146069,5.927407407,1.039130435,3.280683302,3.252583587,1.392931905,113.5759757,262.4546642,flat,P1,pat
6928,0,762.025,135.5,2509508.683,88475,60962,5.348484848,0,3.448411687,3.593434343,0.7862589508,70.54053899,275.872935,5.751666667,0,3.255841381,3.391714539,1.532640077,122.8401269,260.4673105,flat,P1,pat
6825,0,1170.2875,138,4341651.22,129941,93623,6,0,3.367442892,3.527338614,1.000260064,81.49222522,269.3954313,5.834123223,0,3.036438673,3.066698083,1.523044504,117.0390898,242.9150938,flat,P1,pat
6723,5,833.4375,112,2778125.642,104078,66675,6,1.058823529,3.649190809,3.555478665,0.7294314371,77.89318577,291.9352647,5.790661479,1.103896104,3.468196393,3.423360703,1.396227597,106.0816092,277.4557114,flat,P1,pat
6796,5,665,129.5,1934771.519,73979,53200,5.6,1.595238095,3.601433089,3.593307783,0.5009903565,53.12109505,288.1146471,5.813014827,1.168341709,3.364957006,3.33097166,1.312663863,101.4255691,269.1965605,flat,P1,pat
6834,43,734.9,184,2034720.547,71481,58792,5.627906977,1.847715736,3.623695065,3.633951679,0.4136208241,56.09331891,289.8956052,5.856164384,1.220020855,3.351410122,3.399043071,1.014762727,98.25366844,268.1128098,flat,P1,pat
7081,26,878.925,222.5,2738662.02,90450,70314,4.931690929,2.060606061,3.480990148,3.543065743,0.3276597414,47.01224612,278.4792119,5.896296296,1.445440957,3.445043095,3.503837992,1.070954433,86.74571312,275.6034476,flat,P1,pat
7140,27,1219.125,232.5,4241831.554,133613,97530,5.309352518,1.785714286,3.554915978,3.555812244,0.368223458,56.93323515,284.3932783,5.833333333,1.185185185,3.278412662,3.290483915,1.128742362,92.01678795,262.273013,flat,P1,pat
7184,32,811.175,172,2715190.754,80065,64894,5.3,1.536585366,3.512425126,3.528669311,0.6029770643,65.66589814,280.99401,5.74847561,1.193681319,3.454364918,3.527588291,1.069471964,95.42524748,276.3491934,flat,P1,pat
6930,27,1138.1125,152,3942697.899,123747,91049,5.554216867,1.43902439,3.639550202,3.630795805,0.5518734217,65.62434892,291.1640162,5.747498075,1.046454768,3.391261641,3.398343438,1.131923306,82.91257872,271.3009313,flat,P1,pat
6989,10,1407.5125,217,5144161.873,144267,112601,4.927083333,1.6,3.594862527,3.574613854,0.3577597781,48.11124491,287.5890021,5.79704797,1.136507937,3.375343626,3.39299277,0.9813517988,80.10521884,270.0274901,flat,P1,pat
6853,0,1178.3875,190,3854382.24,127881,94271,5.542168675,0,3.453451219,3.546160411,0.6745464025,73.20372744,276.2760976,5.9,0,3.29097074,3.385727016,1.347204473,101.4466283,263.2776592,flat,P1,pat
6824,28,1238.5125,146.5,4114059.418,137000,99081,6,1.272727273,3.641830917,3.600509555,0.5197594496,62.12756488,291.3464733,5.430020284,1.01656051,3.129931052,3.133065085,1.428940991,111.6541191,250.3944841,flat,P1,pat
7074,14,790.3375,193.5,2372841.062,88992,63227,5.690140845,2,3.513558428,3.491055925,0.4331045529,54.93716392,281.0846742,5.903030303,1.259593679,3.402364408,3.418816243,1.034203047,85.09177215,272.1891526,flat,P1,pat
7095,37,866.7625,230.5,2752019.449,93889,69341,4.974683544,1.921409214,3.6504021,3.652250588,0.3155868334,43.4217666,292.032168,5.667525773,1.357070193,3.448373084,3.430329488,0.9589060911,74.10099327,275.8698467,flat,P1,pat
6861,17,917.3125,211,3006415.888,105834,73385,5.529411765,2.173469388,3.71561553,3.70931884,0.4314825875,54.47737385,297.2492424,5.764932563,1.277276456,3.525415209,3.459415178,1.013824746,90.56261637,282.0332168,flat,P1,pat
7091,2,980.775,163.5,3452007.62,101790,78462,6,1.404255319,3.581056518,3.560009289,0.6894952632,74.47420524,286.4845214,5.835106383,1.234015345,3.311640973,3.223560517,0.9841327789,89.55205862,264.9312778,flat,P1,pat
7163,60,1057.85,360,3213772.306,107997,84628,4.530612245,2.302702703,3.571928861,3.588550533,0.1994289463,37.98569434,285.7543089,5.400932401,1.397910731,3.441956821,3.467425677,0.809383328,72.53606432,275.3565457,flat,P1,pat
7054,26,847.6,254,2423473.635,85194,67808,4.536723164,1.828125,3.500227767,3.513146182,0.2302243298,45.03065269,280.0182214,5.616292798,1.337011033,3.518832916,3.504243208,0.9464164054,81.35018696,281.5066333,flat,P1,pat
7014,32,916.625,239,2860064.389,78064,73330,4.444444444,2.315555556,3.522431176,3.53390927,0.247744697,47.63197888,281.7944941,5.782420749,1.212789416,3.61763467,3.561242129,0.8932624856,87.59008788,289.4107736,flat,P1,pat
