max,min,mean,median,var,totalvar,auc,Xmax,Xmin,Xmean,Xmedian,Xvar,Xtotalvar,Xauc,Ymax,Ymin,Ymean,Ymedian,Yvar,Ytotalvar,Yauc,subcondition,subject,gesture
4678,4501,4587.3,4582,1750.263291,3362,366984,3.548275114,3.451855124,3.502842905,3.502066319,0.0004427735927,1.701220539,280.2274324,3.543851917,3.459624618,3.498201634,3.496488302,0.0003069544916,1.513489782,279.8561307,flat,P4,pat
4685,4490,4583.1625,4583.5,2162.947943,4370,366653,3.54649654,3.438554738,3.500368093,3.50240305,0.0004928291231,1.736354363,280.0294475,3.552339499,3.459501214,3.500138529,3.497225042,0.0003635562389,1.585856383,280.0110823,flat,P4,pat
4697,4511,4594.7625,4592.5,2004.107437,4362,367581,3.560599383,3.457474792,3.503600407,3.504060458,0.000497176607,1.795131695,280.2880325,3.534848485,3.457528958,3.498134822,3.500106103,0.000308831918,1.669519844,279.8507858,flat,P4,pat
4687,4473,4586.2625,4589,1802.778323,4211,366901,3.55274984,3.434358752,3.496383983,3.495007394,0.0005235627831,1.952442831,279.7107187,3.537417943,3.46174318,3.499924353,3.498046444,0.000226886841,1.431562939,279.9939483,flat,P4,pat
4702,4504,4588.9,4587,1698.420253,3665,367112,3.563083605,3.451391958,3.499728005,3.498029686,0.0005567061577,1.814882469,279.9782404,3.549298861,3.46292281,3.501475635,3.499890328,0.0003254131454,1.622651589,280.1180508,flat,P4,pat
4682,4422,4586.7625,4593,2317.221361,4075,366941,3.544388973,3.446451894,3.501571388,3.500270924,0.0003499674038,1.587087951,280.1257111,3.548620534,3.465185818,3.500436853,3.500597205,0.0002550334218,1.336595962,280.0349482,flat,P4,pat
4745,4495,4598.3625,4593,2508.284652,4413,367869,3.543859649,3.454369766,3.499327003,3.498409546,0.0003315892611,1.467854565,279.9461602,3.544953724,3.460998937,3.502005969,3.501355055,0.0002464602773,1.345002385,280.1604775,flat,P4,pat
4706,4475,4588.5,4585,2259.873418,4237,367080,3.540458015,3.447177685,3.497012937,3.494030042,0.0004840972064,2.124256207,279.761035,3.543946575,3.458306259,3.501652021,3.501409978,0.0004188164573,1.691747269,280.1321617,flat,P4,pat
4658,4491,4592.025,4591.5,1446.83481,3556,367362,3.535390591,3.458797814,3.494444755,3.495931035,0.0003106870413,1.555436943,279.5555804,3.544117647,3.451023074,3.500147801,3.496245566,0.0003564871928,1.597533938,280.0118241,flat,P4,pat
4716,4460,4593.8125,4606.5,2104.837816,4520,367505,3.553872782,3.438646916,3.49929964,3.498966409,0.0003971108295,1.686556402,279.9439712,3.545836095,3.464712269,3.499694391,3.498216471,0.0002696579988,1.374068206,279.9755513,flat,P4,pat
4698,4441,4586.6,4591,2280.192405,3772,366928,3.556497175,3.446831835,3.501624786,3.498736773,0.0005001469452,1.937468767,280.1299829,3.552120141,3.460497599,3.499000098,3.499727649,0.0002782843198,1.470698296,279.9200079,flat,P4,pat
4690,4470,4574.65,4574,2100.939241,4455,365972,3.546954036,3.452530958,3.499981878,3.503401738,0.0003989722437,1.402758135,279.9985502,3.528411633,3.45320304,3.493384292,3.493415902,0.0002908736456,1.536327749,279.4707434,flat,P4,pat
4705,4474,4577.5375,4575.5,2146.834019,4208,366203,3.542011319,3.445448677,3.500929835,3.499727057,0.0004514471187,1.822715263,280.0743868,3.524528302,3.458893542,3.493896195,3.493429545,0.0002397388148,1.355380664,279.5116956,flat,P4,pat
4699,4446,4585.0875,4589,2674.308703,4977,366807,3.548394097,3.442157712,3.502732609,3.502365371,0.0004484691511,1.6904719,280.2186087,3.531021112,3.445132365,3.491494738,3.491359079,0.0003023338432,1.443071192,279.319579,flat,P4,pat
4696,4444,4569.875,4573,3127.199367,4044,365590,3.572150231,3.444518717,3.500802061,3.501987277,0.0005867071632,2.004369178,280.0641649,3.591359136,3.473478261,3.509968305,3.50846291,0.00048238417,1.545378049,280.7974644,flat,P4,pinch
4671,4437,4568.375,4570,2504.03481,4222,365470,3.550806803,3.456422517,3.499668743,3.499946626,0.0003839460579,1.90057238,279.9734994,3.543358946,3.461996034,3.503204137,3.504011221,0.0002810242484,1.429425273,280.2563309,flat,P4,pinch
4740,4480,4602.4875,4600,3242.58212,4723,368199,3.546459707,3.42838929,3.49418994,3.495296736,0.0006412265411,1.865200144,279.5351952,3.542350908,3.457339351,3.501983121,3.504791984,0.0003521800367,1.663600808,280.1586497,flat,P4,pinch
4730,4462,4587.6875,4585,2248.040348,3803,367015,3.546681416,3.453398273,3.500763471,3.499613137,0.0004610582462,1.83434566,280.0610777,3.538826575,3.46412313,3.499775129,3.498365971,0.0002975439058,1.427526774,279.9820103,flat,P4,pinch
4684,4492,4586.0125,4583,1634.721361,3637,366881,3.561604585,3.451259584,3.500108222,3.501203464,0.000457132895,1.698420144,280.0086577,3.552385101,3.440353144,3.497405488,3.49846634,0.0004051401809,1.791293261,279.792439,flat,P4,pinch
4687,4464,4582.3625,4588,2456.664399,3794,366589,3.547835498,3.451171012,3.503228768,3.508046474,0.0004664931118,1.634689244,280.2583015,3.55577957,3.463382738,3.501677827,3.499780675,0.0003425903345,1.529354853,280.1342261,flat,P4,pinch
4667,4421,4546.5875,4555.5,3980.751741,4275,363727,3.586618608,3.467310224,3.523625144,3.524304118,0.0008307793667,1.814473245,281.8900116,3.549472296,3.445969499,3.497041521,3.497851429,0.0004011955787,1.579874348,279.7633217,flat,P4,pinch
4694,4461,4576.7625,4579,2346.537816,4511,366141,3.548680417,3.447638146,3.498714892,3.499509318,0.0004260377489,1.452583719,279.8971914,3.555929164,3.464561856,3.501894345,3.502934522,0.0003099402531,1.45414144,280.1515476,flat,P4,pinch
4766,4483,4594.9,4598,2972.293671,4550,367592,3.548429319,3.433756402,3.494001068,3.497126684,0.0005843479879,1.930814726,279.5200855,3.562527521,3.457729199,3.501591612,3.498425765,0.0003552792261,1.575092266,280.127329,flat,P4,pinch
4725,4434,4596.55,4604,3031.541772,4491,367724,3.541648684,3.434079326,3.492692319,3.488603477,0.0005349350252,1.411563536,279.4153855,3.533726261,3.448120301,3.497756933,3.499181636,0.0003165927153,1.548361666,279.8205547,flat,P4,pinch
4721,4479,4596.525,4594,2088.40443,3755,367722,3.547443626,3.443280977,3.497778745,3.498765192,0.0003564750663,1.416587349,279.8222996,3.563102542,3.456075175,3.501757023,3.502108054,0.0003375387748,1.455814545,280.1405618,flat,P4,pinch
4690,4449,4570.725,4581,2747.872785,4315,365658,3.532369443,3.432774025,3.489524855,3.486487776,0.0004647445213,1.420941168,279.1619884,3.542962802,3.454347352,3.493590238,3.496110406,0.0003330506762,1.637904967,279.487219,flat,P4,pinch
4776,4484,4604.0125,4603.5,2681.759335,4073,368321,3.545848688,3.450568679,3.501623606,3.501855779,0.0003633507527,1.456742001,280.1298885,3.53929422,3.46390169,3.492477035,3.492055495,0.0002388485905,1.131589071,279.3981628,flat,P4,pinch
4693,4468,4578.7,4573.5,3252.617722,3786,366296,3.551612205,3.458058849,3.496313429,3.498048791,0.0004386861343,1.763280259,279.7050743,3.569118299,3.461043285,3.501211789,3.498864441,0.000509077724,1.421082671,280.0969431,flat,P4,pinch
4682,4464,4571.1875,4569.5,2717.825158,4376,365695,3.538661468,3.460462017,3.498397988,3.500718569,0.0003953038431,1.57532624,279.871839,3.56266786,3.466536712,3.509572144,3.50874182,0.0005156692159,1.329033114,280.7657715,flat,P4,pinch
4674,4412,4589.3,4593.5,2897.681013,4054,367144,3.542720139,3.433036683,3.50058523,3.498294769,0.0005267548714,1.50358464,280.0468184,3.557139724,3.45422766,3.500241987,3.499240616,0.00041814896,1.544622339,280.019359,flat,P4,pinch
4710,4489,4595.1625,4592.5,2294.517563,3930,367613,3.55081826,3.452680344,3.500305722,3.499398365,0.0004977143719,1.706615261,280.0244578,3.550077042,3.454369766,3.502625263,3.501473202,0.000405053037,1.690316667,280.210021,flat,P4,pinch
4678,4439,4583.9125,4587.5,2079.447943,3779,366713,3.555750658,3.450032658,3.500897569,3.501723191,0.0004147321713,1.570515127,280.0718055,3.549320473,3.456442246,3.503472869,3.503888759,0.0003926611585,1.49060206,280.2778295,flat,P4,pinch
4708,4451,4566.6,4554,2345.179747,3848,365328,3.556116846,3.445602606,3.495523196,3.494951941,0.0004774953998,1.60043853,279.6418556,3.544340463,3.449944751,3.502419536,3.504838125,0.0003918322602,1.575830998,280.1935629,flat,P4,pinch
4648,4391,4536.5625,4537.5,2863.135285,4419,362925,3.537069341,3.397427367,3.483183582,3.486963794,0.000857740606,1.809578811,278.6546865,3.582412726,3.449608939,3.51554901,3.515651116,0.0009365774509,1.763794385,281.2439208,flat,P4,pinch
4659,4426,4576.4375,4575,1816.477057,3709,366115,3.55094916,3.447455387,3.499560744,3.501682016,0.0004419827493,1.865664924,279.9648595,3.544192197,3.451994739,3.50366443,3.506178245,0.0003533401848,1.636068451,280.2931544,flat,P4,pinch
4689,4485,4586.75,4590,2182.265823,3649,366940,3.53929422,3.445969499,3.497349561,3.502236587,0.0003934524128,1.591751459,279.7879649,3.534337616,3.461079121,3.497095997,3.497778493,0.0002196047126,1.221832038,279.7676797,flat,P4,pinch
4690,4485,4583.8875,4586.5,2102.278323,4254,366711,3.544245859,3.452793417,3.495688779,3.493101371,0.0004035902004,1.498263048,279.6551023,3.566768827,3.464026403,3.502583648,3.501486311,0.0003530962955,1.596664415,280.2066919,flat,P4,pinch
4674,4492,4587.175,4588,1696.956329,3728,366974,3.561086957,3.460116104,3.500321791,3.499021526,0.0005318716185,1.910192181,280.0257432,3.547309028,3.452542003,3.500966421,3.499448124,0.0002722818375,1.471130738,280.0773137,flat,P4,pinch
4750,4470,4597.2,4595,2201.832911,4390,367776,3.556031712,3.443865364,3.502136392,3.504347645,0.000523064905,1.739929985,280.1709114,3.545315904,3.463650011,3.498146557,3.494289307,0.0003606791552,1.547579114,279.8517245,flat,P4,pinch
4717,4477,4600.3,4605,2345.934177,3586,368024,3.554307925,3.435497835,3.499478077,3.502501169,0.0004882025155,1.554773687,279.9582461,3.549011178,3.444468929,3.499681187,3.499183025,0.0004417006272,1.883128966,279.974495,flat,P4,pinch
4776,4495,4622.225,4619.5,4045.239873,4806,369778,3.549134199,3.445647466,3.499107211,3.498975252,0.0004992666917,1.554627117,279.9285768,3.574142025,3.469504168,3.514549589,3.515216981,0.0004185967516,1.359478796,281.1639672,flat,P4,pinch
4712,4507,4600.6,4600.5,2473.863291,4261,368048,3.542831975,3.453391685,3.501065409,3.499462105,0.0004128521855,1.718585328,280.0852327,3.535984439,3.438895028,3.491597273,3.492371678,0.0004149945991,1.58200463,279.3277819,flat,P4,pinch
4684,4506,4581.05,4573.5,1538.807595,3404,366484,3.543370106,3.43215859,3.497501461,3.49961537,0.0004462475688,1.801882333,279.8001169,3.530283505,3.468571429,3.497797422,3.500485405,0.0002015399411,1.295413621,279.8237937,flat,P4,poke
4727,4485,4593.9125,4594.5,1947.523892,4210,367513,3.55859375,3.445499676,3.50164932,3.503064372,0.0004328356515,1.70782278,280.1319456,3.532527473,3.454506345,3.502493593,3.503252067,0.0002741804619,1.397990462,280.1994875,flat,P4,poke
4707,4465,4592.1,4597,2594.875949,4430,367368,3.543637145,3.435380182,3.499396384,3.50005474,0.0003976568878,1.852848652,279.9517107,3.561176733,3.471197411,3.500809404,3.500825782,0.0003640793853,1.611917061,280.0647524,flat,P4,poke
4679,4521,4587.0125,4583,1675.607437,3507,366961,3.542062123,3.463351351,3.503436795,3.506302577,0.0003315288143,1.655426227,280.2749436,3.553683301,3.462881131,3.5027644,3.50071784,0.0003354085593,1.504113582,280.221152,flat,P4,poke
4665,4346,4569.3,4575,3190.187342,4165,365544,3.551769332,3.440209105,3.503399035,3.505958773,0.0004334647766,1.63199265,280.2719228,3.573400828,3.456086957,3.500991036,3.500603544,0.0004499974965,1.60910694,280.0792829,flat,P4,poke
4672,4461,4581.625,4580,2172.186709,4083,366530,3.554918394,3.458443855,3.50294829,3.50154308,0.0004750964272,1.703923176,280.2358632,3.534726758,3.463746224,3.497118466,3.496155012,0.0002977526885,1.468505891,279.7694773,flat,P4,poke
4683,4445,4576.55,4582.5,2029.794937,4004,366124,3.551145038,3.448822364,3.500043207,3.499946018,0.0004473298245,1.772056733,280.0034566,3.560424967,3.45999564,3.498019643,3.497602743,0.0003150445465,1.446758697,279.8415715,flat,P4,poke
4695,4445,4583.525,4581,2619.037342,4885,366682,3.538745387,3.452622301,3.49983768,3.498642871,0.0004206451112,1.707387074,279.9870144,3.545534343,3.45566343,3.496259895,3.494278469,0.0003403813492,1.822567279,279.7007916,flat,P4,poke
4677,4482,4582.725,4581,1715.999367,3827,366618,3.540511029,3.458199011,3.495321267,3.497407276,0.0003688013084,1.711205868,279.6257014,3.544685466,3.457791492,3.499213351,3.497810014,0.0004220362891,1.910051262,279.9370681,flat,P4,poke
4739,4420,4577.4625,4573.5,2468.555538,4297,366197,3.550847458,3.454666371,3.496373367,3.49597626,0.0003609014413,1.628899384,279.7098694,3.538157895,3.464379947,3.502268448,3.502554696,0.0002886647081,1.365105015,280.1814759,flat,P4,poke
4678,4462,4584.9125,4590,2079.625158,3978,366793,3.547489676,3.444099379,3.498205551,3.496618365,0.000452565023,1.716554415,279.8564441,3.534588441,3.465653897,3.498406978,3.498203477,0.0002749146915,1.350724674,279.8725582,flat,P4,poke
4687,4458,4586.0125,4584,1693.177057,3751,366881,3.534782609,3.439201054,3.493095673,3.491645486,0.0003901335166,1.500186181,279.4476539,3.537316652,3.445854299,3.497370217,3.494837265,0.0003009017554,1.478709284,279.7896173,flat,P4,poke
4690,4509,4593.2125,4596.5,1725.080854,3855,367457,3.547145329,3.448992853,3.503064513,3.507607206,0.0004531350016,1.748022947,280.245161,3.536461776,3.438600352,3.493183951,3.493538661,0.0002731906919,1.467952926,279.4547161,flat,P4,poke
4713,4522,4604.275,4605,1540.328481,3115,368342,3.534610361,3.442847952,3.500823001,3.503917293,0.0004075145134,1.588748925,280.0658401,3.53829511,3.461437336,3.49920891,3.498105228,0.0002808988789,1.423083538,279.9367128,flat,P4,poke
4722,4444,4594.6875,4602.5,3199.280854,4853,367575,3.552943761,3.442712906,3.500226046,3.50202821,0.0005381302118,1.684720092,280.0180837,3.554680468,3.452447703,3.49961347,3.499241123,0.0003399539675,1.524215691,279.9690776,flat,P4,poke
4701,4431,4598.1,4601.5,2100.293671,3879,367848,3.534627832,3.443980668,3.502718137,3.499463969,0.000358306219,1.60692095,280.2174509,3.533391342,3.452168228,3.494991052,3.4942037,0.0002758865511,1.281783178,279.5992842,flat,P4,poke
4671,4478,4588.4125,4594.5,1923.460601,4170,367073,3.540172786,3.44602896,3.500411232,3.501584765,0.0004363255657,1.691490113,280.0328986,3.536698259,3.462885921,3.499491433,3.499998511,0.0002782410446,1.558886176,279.9593147,flat,P4,poke
4700,4471,4591,4593.5,1892.962025,3959,367280,3.548767417,3.440909091,3.49695725,3.495459233,0.0005441018503,1.993739479,279.75658,3.564640884,3.457186213,3.502359976,3.503187964,0.0003291825419,1.612938572,280.1887981,flat,P4,poke
4701,4480,4588.3875,4593,2168.518829,3808,367071,3.543037699,3.44579622,3.501875499,3.503326594,0.0003747151359,1.578885834,280.1500399,3.535310433,3.470907512,3.502276205,3.502396715,0.000238052227,1.368194323,280.1820964,flat,P4,poke
4697,4446,4579,4584,2466.126582,4320,366320,3.555035129,3.450353045,3.500502431,3.500822063,0.000598491133,1.962033528,280.0401945,3.53725831,3.464877836,3.499374364,3.500489544,0.0002259251378,1.337548121,279.9499491,flat,P4,poke
4712,4482,4581.3125,4582,2700.116297,4555,366505,3.564237251,3.455623902,3.500665567,3.500543521,0.0004557773877,1.683357361,280.0532454,3.536585366,3.451803279,3.495509382,3.495397546,0.0003128846107,1.655908934,279.6407505,flat,P4,poke
4681,4469,4574.25,4567.5,2735.936709,4028,365940,3.546061128,3.453560372,3.501071622,3.497694558,0.0004285962116,1.882571787,280.0857298,3.538839286,3.448934768,3.501291083,3.502443752,0.0003464966059,1.533952065,280.1032866,flat,P4,poke
4689,4468,4571.2875,4577,1809.371994,3729,365703,3.5526658,3.457453615,3.501934834,3.502035237,0.0003305148094,1.284685615,280.1547867,3.534934498,3.431618294,3.494477764,3.496806798,0.0003221103333,1.540899583,279.5582211,flat,P4,poke
4699,4480,4580.075,4580.5,2141.994304,4332,366406,3.547826087,3.452974628,3.499450063,3.501592052,0.0004288183433,1.656500362,279.956005,3.526712481,3.455634428,3.495211355,3.494773457,0.000249421779,1.50919436,279.6169084,flat,P4,poke
4736,4423,4595.925,4598.5,2702.399367,3978,367674,3.552464403,3.461405778,3.500353964,3.501131828,0.0004481808263,1.845143598,280.0283171,3.562009419,3.457810472,3.501562898,3.499675466,0.0004793389648,1.759348494,280.1250318,flat,P4,poke
4740,4472,4594.225,4596,2959.872785,4321,367538,3.535894621,3.455117086,3.493530395,3.49410702,0.0003332189932,1.580499257,279.4824316,3.544205628,3.435594676,3.501069436,3.501993036,0.0003770556637,1.423653246,280.0855549,flat,P4,poke
4748,4470,4584.5375,4586,2974.68212,4859,366763,3.546773495,3.446706063,3.498837018,3.498412827,0.0005074339925,1.771721604,279.9069615,3.553088591,3.445825933,3.505317136,3.506356512,0.0003702657186,1.817735576,280.4253709,flat,P4,poke
4738,4467,4602.0125,4602,2977.784652,4196,368161,3.537377189,3.456784788,3.497025914,3.497880741,0.0003508917344,1.565585337,279.7620731,3.551287463,3.448345259,3.501639385,3.502480757,0.0004232845578,1.407582013,280.1311508,flat,P4,poke
4684,4456,4587.25,4589,2130.417722,3540,366980,3.538344227,3.464474846,3.501206035,3.500878549,0.0003806194386,1.428104458,280.0964828,3.553333333,3.470348962,3.503776958,3.501842365,0.0003176324291,1.548106052,280.3021567,flat,P4,poke
4682,4478,4582.55,4577,2237.870886,4719,366604,3.556066579,3.445285467,3.500248187,3.499455067,0.0004536374521,1.780916239,280.019855,3.556241729,3.463104883,3.504207678,3.502151454,0.0004233527449,1.871601308,280.3366142,flat,P4,poke
4686,4443,4589.9375,4586,2008.211234,4230,367195,3.574869792,3.464496395,3.502410609,3.500216217,0.0005517276164,1.840768437,280.1928488,3.553805192,3.456806283,3.499387695,3.499090142,0.0003612055315,1.780011914,279.9510156,flat,P4,poke
4681,4489,4588.2125,4589,2084.675791,3719,367057,3.544854881,3.455825032,3.500840731,3.50262031,0.0004850433902,1.839151505,280.0672585,3.531442392,3.469830363,3.500756069,3.501744139,0.0002318179299,1.309035912,280.0604855,flat,P4,poke
4695,4463,4563.0125,4565,2346.468196,4200,365041,3.538261435,3.462607545,3.506476902,3.506037559,0.0003438094535,1.612432075,280.5181522,3.532963374,3.444941808,3.501392607,3.501986658,0.0002734353252,1.461801464,280.1114085,flat,P4,rub
4697,4437,4565.15,4561.5,2041.318987,3721,365212,3.548730193,3.463949156,3.506451195,3.507499431,0.000357959004,1.540166286,280.5160956,3.547368421,3.45030648,3.498198731,3.497946079,0.0004011023268,1.855006761,279.8558985,flat,P4,rub
4673,4446,4580.1125,4582.5,1799.746677,3415,366409,3.555749509,3.460132159,3.505215721,3.505390813,0.0003528247794,1.470202245,280.4172577,3.544534858,3.456675984,3.501324009,3.501893493,0.0004304963665,1.745323149,280.1059207,flat,P4,rub
4651,4479,4571.8125,4568,1660.939082,3849,365745,3.55466203,3.454605263,3.502259437,3.505369748,0.0004373859566,1.564114053,280.180755,3.550569324,3.44143167,3.49949675,3.497581138,0.0003769370244,1.763259126,279.95974,flat,P4,rub
4675,4470,4585.8375,4584.5,1988.492247,4042,366867,3.539595249,3.462299406,3.500395957,3.501970395,0.0003807673186,1.824053175,280.0316765,3.535241813,3.448056227,3.502347476,3.504346849,0.0003265772908,1.713290313,280.1877981,flat,P4,rub
4680,4468,4580.8875,4583.5,2352.936551,4481,366471,3.552842014,3.443054935,3.500173029,3.503409474,0.0004467864034,1.505941205,280.0138423,3.551504503,3.456483516,3.503679849,3.499240154,0.000347149558,1.405355013,280.2943879,flat,P4,rub
4703,4469,4591.925,4592.5,1622.196835,3462,367354,3.542482254,3.438202247,3.498705353,3.497746517,0.0004813237462,1.550111655,279.8964282,3.553471324,3.453000645,3.500852338,3.501682884,0.0004406357572,1.853338258,280.0681871,flat,P4,rub
4705,4472,4589.65,4599,2922.888608,4531,367172,3.553062985,3.458689459,3.504640966,3.504951162,0.0003584867732,1.554478346,280.3712773,3.544355709,3.45208111,3.502079971,3.502910069,0.0003575703953,1.771168813,280.1663977,flat,P4,rub
4674,4420,4589.8,4596,1982.76962,3961,367184,3.55877193,3.461756993,3.502559247,3.500054707,0.0004657045484,1.67271282,280.2047397,3.545831515,3.462423979,3.502814466,3.504552131,0.0003593426444,1.612357968,280.2251573,flat,P4,rub
4696,4468,4587.6125,4589,1861.58212,4133,367009,3.551582141,3.465517241,3.504806263,3.503758207,0.0003770597683,1.558392299,280.3845011,3.541059603,3.463035019,3.504194353,3.504908377,0.00030724638,1.540014238,280.3355482,flat,P4,rub
4715,4444,4595.4625,4592.5,2621.54288,3932,367637,3.550351803,3.460606061,3.506334556,3.507770054,0.0004578304542,1.733332923,280.5067645,3.554930796,3.457278823,3.500953043,3.49912602,0.0002967086242,1.429676518,280.0762434,flat,P4,rub
4687,4480,4586.925,4589,1893.361392,3690,366954,3.55269527,3.439755084,3.5037384,3.504274492,0.0004107746015,1.854728713,280.299072,3.545932909,3.466112812,3.505110993,3.504981009,0.0002636135832,1.280840064,280.4088795,flat,P4,rub
4660,4491,4583.975,4579.5,1493.746203,3532,366718,3.542134213,3.453053185,3.500208412,3.500866584,0.0004876085946,1.745653606,280.0166729,3.531626176,3.462754439,3.500503017,3.502284986,0.0002408376276,1.511864159,280.0402414,flat,P4,rub
4663,4499,4582,4582.5,1475.037975,3601,366560,3.550976139,3.448703986,3.502230471,3.505719563,0.0004645996548,1.827431793,280.1784377,3.551507265,3.464120115,3.502764927,3.504831527,0.0003181468638,1.75657511,280.2211942,flat,P4,rub
4710,4457,4578.3875,4575,2409.506171,4751,366271,3.544625407,3.44663419,3.499845039,3.50139223,0.0004959209299,1.711587271,279.9876031,3.542606791,3.431921824,3.500061324,3.501252183,0.0003834121402,1.634710319,280.0049059,flat,P4,rub
4706,4485,4573.025,4568,1952.809494,3878,365842,3.53102993,3.452313708,3.493894397,3.495590269,0.0003478295908,1.538223869,279.5115518,3.55063432,3.461792557,3.498486684,3.496214378,0.0003163445396,1.703804932,279.8789348,flat,P4,rub
4708,4480,4580.5125,4583,2420.202373,4170,366441,3.543327556,3.446130501,3.502448036,3.503164104,0.0003825393304,1.550530581,280.1958429,3.560718983,3.448831054,3.503293616,3.502369342,0.0004007544676,1.6214054,280.2634893,flat,P4,rub
4680,4458,4567.3125,4555.5,1980.496044,4041,365385,3.548772395,3.437282986,3.500776948,3.499997272,0.0004616115582,1.835388296,280.0621559,3.545334507,3.459041394,3.500399886,3.498585781,0.000371157357,1.724141745,280.0319909,flat,P4,rub
4691,4460,4587.375,4592,2130.085443,4111,366990,3.553975436,3.454624215,3.501958609,3.499564121,0.000418515265,1.638356947,280.1566887,3.543506494,3.454485488,3.496995277,3.494562369,0.0002914434486,1.302004178,279.7596222,flat,P4,rub
4703,4491,4580.5375,4577,2221.568196,4170,366443,3.544510713,3.431847407,3.501116387,3.499065964,0.0004413934016,1.626725491,280.089311,3.528124316,3.452867502,3.495102902,3.495434775,0.000194482021,1.249678543,279.6082321,flat,P4,rub
4695,4481,4577.6125,4573,1860.746677,3545,366209,3.564279551,3.463768116,3.505705111,3.505485776,0.000402310024,1.581423301,280.4564089,3.556305816,3.447546347,3.499573149,3.497704297,0.0004229111897,2.002569523,279.9658519,flat,P4,rub
4672,4452,4589.8875,4590.5,2222.202373,4328,367191,3.543933054,3.460200087,3.502599292,3.500219106,0.0003773594078,1.497391813,280.2079434,3.556364439,3.458767361,3.504189422,3.506043601,0.0004130495725,1.668946434,280.3351537,flat,P4,rub
4690,4492,4579.775,4576.5,2127.341139,3961,366382,3.541685046,3.45962867,3.501138833,3.500981315,0.000392635059,1.833662806,280.0911067,3.535706438,3.454366812,3.496692645,3.495207673,0.0003846292048,1.725808953,279.7354116,flat,P4,rub
4672,4470,4587.25,4593.5,1682.873418,3578,366980,3.54911676,3.452012384,3.497856879,3.498468407,0.0004650184143,1.733061095,279.8285504,3.561944938,3.443668122,3.498132004,3.499620896,0.000331729023,1.352783656,279.8505604,flat,P4,rub
4698,4502,4595.7375,4592.5,2020.221361,3977,367659,3.545735067,3.462010072,3.501038155,3.501246925,0.0004113955894,1.609101606,280.0830524,3.555238304,3.460865763,3.497760251,3.498134632,0.0003570996226,1.560551233,279.8208201,flat,P4,rub
4733,4465,4592.65,4599.5,2643.040506,4764,367412,3.553939657,3.454846544,3.500112294,3.501995829,0.0004345001323,1.835527205,280.0089835,3.56441048,3.460841424,3.502471776,3.503467893,0.0003385498148,1.589311552,280.1977421,flat,P4,rub
4698,4468,4579.8125,4578,2165.394778,3987,366385,3.555311677,3.449573398,3.496811206,3.496421648,0.0004937175792,1.622865472,279.7448965,3.546843854,3.459221807,3.497865256,3.499241908,0.000322547883,1.578288191,279.8292205,flat,P4,rub
4753,4468,4585.5375,4583.5,2401.745411,4246,366843,3.537097833,3.442311935,3.493326526,3.491397639,0.0004352865691,1.948964326,279.4661221,3.549390775,3.445754202,3.496868397,3.49738555,0.0003398789464,1.560901935,279.7494718,flat,P4,rub
4678,4457,4583.7,4588,2315.55443,4291,366696,3.552987353,3.463248239,3.504847785,3.503097768,0.0003310785846,1.325068598,280.3878228,3.538629897,3.45276873,3.497939637,3.500549998,0.0002997125542,1.461512927,279.835171,flat,P4,rub
4690,4484,4576.9375,4575.5,1569.780854,3704,366155,3.557223673,3.464727588,3.503170514,3.505123798,0.0004247006794,1.629660188,280.2536411,3.539522663,3.461555076,3.493370562,3.49446604,0.0002803061333,1.440014916,279.469645,flat,P4,rub
4681,4490,4586.4,4586.5,1703.711392,3735,366912,3.550328228,3.456041576,3.502918038,3.504104201,0.0004094529413,1.614789229,280.233443,3.529693278,3.448895626,3.494267648,3.496996194,0.0003333693565,1.471296698,279.5414118,flat,P4,rub
4689,4449,4579.5,4588.5,2346.481013,3762,366360,3.546298295,3.459091906,3.502861666,3.505254588,0.0004479258279,1.715247679,280.2289333,3.543220907,3.452072539,3.497413994,3.49740835,0.000354632281,1.459183302,279.7931195,flat,P4,rub
4677,4492,4587.5,4591,2295.367089,4088,367000,3.528852532,3.443836216,3.49473486,3.494231148,0.0003689716306,1.533838012,279.5787888,3.531393568,3.450743695,3.489809315,3.491417579,0.0002491295403,1.537029277,279.1847452,flat,P4,scratch
4677,4483,4576.2875,4575,1850.004905,3811,366103,3.551768766,3.439543559,3.498489112,3.49790086,0.0004849402955,1.678185594,279.879129,3.542869546,3.451881015,3.494198572,3.496204852,0.0003726054238,1.492709265,279.5358858,flat,P4,scratch
4735,4458,4583.125,4575,2453.68038,4659,366650,3.54509974,3.452669358,3.499695472,3.500772338,0.0003898551146,1.568502635,279.9756378,3.541280353,3.446385143,3.492834677,3.494702401,0.0003849378493,1.689109051,279.4267742,flat,P4,scratch
4730,4472,4597.0875,4595.5,2258.840348,4385,367767,3.551873511,3.456960913,3.503233492,3.502695661,0.0004580661508,1.8983139,280.2586794,3.536595929,3.451257168,3.494627489,3.495441406,0.0003250265971,1.381080325,279.5701991,flat,P4,scratch
4729,4479,4595.1,4593.5,2768.622785,4377,367608,3.553512804,3.438677179,3.499574932,3.501100379,0.0004394908106,1.559900765,279.9659946,3.533203967,3.459921156,3.495424872,3.495461087,0.0002638120415,1.288198475,279.6339897,flat,P4,scratch
